"8789,496513580676","-12,105034864193243",15,7,"46,666666666666664",1.1,0.95,1.1,0.98,data\stocks\ACXP1d.csv,2022-12-15 00:00:00,2022-12-13 00:00:00
"9808,55919187487","-1,9144080812512954",5,2,"40,0",1.1,0.95,1.1,0.98,data\stocks\ADAG1d.csv,2021-07-23 00:00:00,2021-07-26 00:00:00
"11183,551070125583","11,835510701255842",39,18,"46,15384615384615",1.1,0.95,1.1,0.98,data\stocks\ADAP1d.csv,2022-11-30 00:00:00,2022-12-02 00:00:00
"10214,398980169002","2,1439898016900116",31,10,"32,25806451612903",1.1,0.95,1.1,0.98,data\stocks\ADBE1d.csv,2021-10-06 00:00:00,2022-10-04 00:00:00
"4763,852196864683","-52,36147803135317",89,28,"31,46067415730337",1.1,0.95,1.1,0.98,data\stocks\ADC1d.csv,2022-12-22 00:00:00,2022-12-21 00:00:00
"10837,656616180544","8,376566161805442",29,11,"37,93103448275862",1.1,0.95,1.1,0.98,data\stocks\ADD1d.csv,2022-02-16 00:00:00,2022-02-18 00:00:00
"10832,076093590334","8,320760935903351",19,11,"57,89473684210527",1.1,0.95,1.1,0.98,data\stocks\ADMA1d.csv,2022-05-13 00:00:00,2022-05-10 00:00:00
"10326,932824867703","3,269328248677027",47,19,"40,42553191489361",1.1,0.95,1.1,0.98,data\stocks\ADME1d.csv,2022-04-08 00:00:00,2022-04-11 00:00:00
"10747,73088374749","7,477308837474908",21,13,"61,904761904761905",1.1,0.95,1.1,0.98,data\stocks\ADMP1d.csv,2021-10-01 00:00:00,2021-11-18 00:00:00
"10846,696471742523","8,466964717425228",45,19,"42,22222222222222",1.1,0.95,1.1,0.98,data\stocks\ADP1d.csv,2022-10-14 00:00:00,2022-10-13 00:00:00
"7534,311482038153","-24,65688517961847",19,6,"31,57894736842105",1.1,0.95,1.1,0.98,data\stocks\ADRE1d.csv,2022-12-05 00:00:00,2022-12-06 00:00:00
"10158,299830077129","1,582998300771294",39,15,"38,46153846153847",1.1,0.95,1.1,0.98,data\stocks\ADSK1d.csv,2022-11-11 00:00:00,2022-11-21 00:00:00
"10264,753004863544","2,6475300486354314",41,16,"39,02439024390244",1.1,0.95,1.1,0.98,data\stocks\ADT1d.csv,2022-10-04 00:00:00,2022-09-30 00:00:00
"10049,112365972378","0,49112365972379735",47,15,"31,914893617021278",1.1,0.95,1.1,0.98,data\stocks\ADUS1d.csv,2022-09-08 00:00:00,2022-09-02 00:00:00
"10472,966414312103","4,729664143121042",13,6,"46,15384615384615",1.1,0.95,1.1,0.98,data\stocks\ADVM1d.csv,2021-01-20 00:00:00,2021-03-03 00:00:00
"10664,175483393035","6,641754833930349",19,11,"57,89473684210527",1.1,0.95,1.1,0.98,data\stocks\ADX1d.csv,2022-08-17 00:00:00,2022-08-18 00:00:00
"10304,65203545914","3,0465203545913937",45,17,"37,77777777777778",1.1,0.95,1.1,0.98,data\stocks\AE1d.csv,2022-10-28 00:00:00,2022-10-26 00:00:00
"8329,495377195182","-16,705046228048175",51,16,"31,372549019607842",1.1,0.95,1.1,0.98,data\stocks\AEG1d.csv,2022-11-07 00:00:00,2022-08-22 00:00:00
"9863,350071986917","-1,3664992801308244",61,21,"34,42622950819672",1.1,0.95,1.1,0.98,data\stocks\AEHL1d.csv,2021-11-01 00:00:00,2021-11-04 00:00:00
"11173,738905053136","11,737389050531362",47,22,"46,808510638297875",1.1,0.95,1.1,0.98,data\stocks\AER1d.csv,2022-10-14 00:00:00,2022-08-18 00:00:00
"10918,885380247906","9,188853802479073",3,3,"100,0",1.1,0.95,1.1,0.98,data\stocks\AERC1d.csv,2021-11-26 00:00:00,2021-12-01 00:00:00
"10748,953223103501","7,489532231035014",69,24,"34,78260869565217",1.1,0.95,1.1,0.98,data\stocks\AES1d.csv,2022-10-24 00:00:00,2022-10-21 00:00:00
"7155,854536514456","-28,441454634855432",43,15,"34,883720930232556",1.1,0.95,1.1,0.98,data\stocks\AESR1d.csv,2022-12-14 00:00:00,2022-12-16 00:00:00
